monthly_rent,billing_day,months_in_property,total_previous_payments,previous_late_payments,previous_unpaid_payments,previous_on_time_payments,average_delay_days,last_payment_delay_days,open_issues_count,high_priority_issues_count,contract_uploaded,is_late
4237,1,16,15,3,3,9,3.52,0,5,1,0,1
5193,8,21,20,2,0,18,10.08,17,4,1,1,0
4969,17,3,2,2,0,0,10.19,3,5,3,1,1
4450,13,19,18,1,2,15,4.78,12,5,3,1,1
4087,16,46,45,5,1,39,6.86,8,5,0,1,1
4804,14,22,21,5,2,14,10.5,8,1,1,1,1
3633,11,22,21,5,3,13,6.3,11,3,2,1,1
3866,18,20,19,6,2,11,8.04,3,0,0,0,1
5212,13,15,14,1,1,12,2.32,4,4,1,1,0
3829,4,1,0,0,0,0,1.01,1,4,2,0,0
5970,7,35,34,1,0,33,8.34,16,2,1,1,0
6835,24,3,2,2,0,0,3.51,3,5,1,0,1
6128,23,20,19,3,1,15,10.7,15,5,3,1,1
4373,3,45,44,3,1,40,11.35,6,5,2,0,0
6932,28,47,46,0,2,44,0.9,0,2,2,1,0
4806,27,9,8,3,2,3,6.79,19,1,1,1,1
3804,8,30,29,3,2,24,3.83,6,5,3,0,0
5907,10,14,13,6,2,5,8.19,18,5,1,1,1
5978,4,48,47,3,1,43,4.26,10,0,0,1,1
3070,13,3,2,1,0,1,6.1,20,4,0,0,1
3780,7,39,38,0,1,37,0.79,0,4,1,0,0
4475,16,48,47,3,1,43,2.58,7,2,2,1,1
3883,27,28,27,2,0,25,1.59,10,4,2,0,0
3234,12,23,22,0,1,21,0.27,0,4,0,1,0
3107,14,31,30,3,2,25,8.68,8,3,1,1,1
6714,6,3,2,2,0,0,8.62,14,4,3,0,1
6188,22,13,12,1,2,9,6.04,2,2,2,1,0
5807,27,3,2,0,0,2,0.62,1,0,0,1,1
3191,8,18,17,6,0,11,7.58,6,2,1,1,0
5915,20,48,47,3,3,41,5.47,9,4,1,1,1
4904,9,14,13,0,0,13,0.7,1,2,2,1,0
3873,25,18,17,7,2,8,4.91,3,0,0,0,1
6435,18,48,47,3,1,43,2.71,10,1,1,1,1
3239,5,18,17,2,2,13,8.25,10,1,0,1,1
3616,14,21,20,6,1,13,2.99,13,0,0,1,1
3408,6,3,2,2,0,0,11.34,2,2,2,1,1
3980,11,40,39,5,3,31,10.16,1,1,0,1,1
3665,12,9,8,2,2,4,8.81,12,5,3,1,1
6319,5,3,2,1,0,1,9.17,20,2,0,1,0
6525,12,5,4,0,0,4,0.74,0,0,0,1,0
4920,9,36,35,7,3,25,4.67,17,2,2,0,1
3402,11,44,43,0,0,43,1.14,0,1,1,1,0
6580,25,14,13,5,1,7,5.06,13,2,2,1,0
4534,21,1,0,0,0,0,0.1,0,2,1,1,1
3083,13,47,46,5,2,39,5.45,11,5,2,1,1
5824,16,41,40,0,2,38,0.04,0,2,1,1,0
5763,28,3,2,1,1,0,7.24,0,1,1,1,1
6976,11,18,17,0,1,16,0.9,0,5,3,1,0
4143,6,5,4,2,2,0,4.09,9,2,0,0,0
6808,24,25,24,0,1,23,1.49,0,2,1,1,0
3385,9,5,4,3,0,1,11.05,14,3,1,1,1
3534,22,47,46,3,0,43,5.67,14,5,2,0,1
6222,24,46,45,3,0,42,9.24,10,0,0,1,1
5584,18,32,31,1,3,27,5.54,7,1,0,1,0
5700,4,9,8,6,2,0,1.17,17,4,1,1,1
3648,28,28,27,7,1,19,11.05,2,4,1,1,0
6616,18,10,9,3,2,4,4.34,12,3,3,1,1
5994,2,21,20,5,2,13,8.02,11,0,0,1,1
5800,8,13,12,4,0,8,8.43,11,1,1,1,1
5882,27,15,14,7,3,4,4.5,16,3,1,0,1
4907,27,33,32,0,2,30,0.77,0,5,0,1,0
3620,10,45,44,2,2,40,4.51,15,5,3,1,1
3850,5,22,21,6,0,15,7.44,12,4,2,1,1
4371,17,39,38,7,0,31,8.31,12,5,0,1,1
6020,18,14,13,7,3,3,5.2,14,1,1,1,1
4419,13,24,23,4,0,19,11.65,8,1,1,0,1
3729,28,26,25,6,3,16,10.07,18,0,0,1,1
4853,14,1,0,0,0,0,0.79,1,3,3,1,1
4809,5,45,44,6,1,37,7.16,2,3,3,1,0
3909,28,5,4,0,0,4,1.08,0,0,0,1,0
3838,8,8,7,2,2,3,2.31,20,5,2,0,1
6824,2,5,4,2,0,2,4.79,18,1,1,0,1
5648,14,12,11,0,2,9,0.88,0,4,1,1,1
4802,14,13,12,3,3,6,8.54,4,2,2,1,1
3420,24,24,23,1,3,19,2.56,12,5,3,0,1
3832,26,20,19,5,3,11,9.85,16,0,0,1,1
3272,3,9,8,3,0,5,5.85,10,2,0,1,1
3728,20,11,10,2,3,5,10.47,5,2,1,1,1
6097,23,13,12,7,3,2,1.5,7,0,0,1,1
6552,27,48,47,5,2,40,5.35,2,1,0,1,1
5564,10,24,23,3,3,17,1.7,5,5,1,0,1
3988,25,44,43,2,3,38,8.65,13,4,1,0,1
6842,16,20,19,0,3,16,1.4,0,4,2,0,1
5293,19,36,35,6,3,26,11.58,14,0,0,1,1
6709,22,38,37,2,1,34,9.43,7,3,2,1,1
7000,25,34,33,3,2,28,5.73,5,3,0,1,0
3856,28,42,41,2,3,36,1.55,11,5,3,1,1
6843,27,11,10,4,0,6,9.13,20,2,2,1,0
5790,8,25,24,5,1,18,11.61,13,1,0,1,0
5936,4,34,33,2,3,28,10.87,4,2,0,1,1
4676,10,1,0,0,0,0,0.93,0,1,1,1,0
5626,9,20,19,6,1,12,5.72,5,2,1,1,1
4024,12,10,9,3,0,6,11.41,16,2,1,1,1
4558,15,6,5,2,2,1,2.13,5,5,1,1,1
5916,16,9,8,7,0,1,9.15,4,1,1,1,0
5689,16,12,11,3,1,7,7.83,20,1,0,1,1
4712,23,16,15,4,1,10,6.63,2,2,1,1,0
3239,27,35,34,1,3,30,5.25,11,2,1,1,1
5480,18,10,9,7,2,0,10.3,9,3,2,0,1
5824,13,48,47,3,2,42,5.09,4,5,3,1,1
3213,13,31,30,6,2,22,9.03,20,3,2,1,1
3773,13,36,35,7,2,26,5.1,2,2,2,1,0
5777,20,37,36,3,0,33,11.55,2,5,2,1,0
4565,26,19,18,7,2,9,10.35,8,1,0,0,1
6639,14,37,36,1,2,33,6.96,7,0,0,1,1
6546,22,42,41,5,0,36,4.55,18,3,0,1,0
6232,25,12,11,0,0,11,0.27,0,4,3,1,0
3206,1,17,16,5,1,10,9.94,16,0,0,0,1
5408,10,1,0,0,0,0,0.13,0,5,2,1,0
5971,27,37,36,1,3,32,10.82,3,5,3,0,1
4526,22,32,31,1,1,29,10.26,5,3,0,1,1
3044,16,30,29,4,3,22,3.66,0,3,3,0,1
4269,8,30,29,1,2,26,5.2,0,0,0,1,1
6173,9,18,17,7,2,8,3.37,5,2,2,1,1
4686,6,44,43,4,3,36,7.7,12,5,2,0,1
4557,6,38,37,0,3,34,0.45,0,0,0,1,0
5109,1,48,47,5,3,39,5.33,12,5,2,1,1
6879,28,45,44,6,1,37,6.1,18,1,1,1,1
5471,17,12,11,5,2,4,10.9,19,5,0,1,1
3714,9,25,24,2,1,21,4.22,17,0,0,0,1
3692,8,34,33,6,1,26,7.86,20,5,2,1,1
4758,26,44,43,4,3,36,6.27,0,0,0,1,1
6185,9,33,32,1,1,30,8.54,1,5,3,1,1
4822,22,13,12,6,1,5,3.18,4,5,2,1,1
4266,18,40,39,5,0,34,1.91,10,0,0,1,1
3024,1,6,5,1,1,3,1.67,15,1,1,1,1
6027,25,9,8,4,2,2,6.47,16,4,0,0,1
3413,13,46,45,6,3,36,9.38,17,3,2,1,1
4648,10,30,29,7,1,21,6.62,7,0,0,1,0
3830,11,32,31,1,0,30,7.07,20,4,2,1,0
6671,12,17,16,4,0,12,6.93,16,2,2,1,1
6804,19,7,6,3,2,1,7.54,16,4,1,1,1
4749,23,21,20,2,3,15,10.81,14,4,3,1,1
6041,2,2,1,0,0,1,1.24,0,1,0,1,0
3099,1,46,45,7,3,35,6.78,20,1,0,1,0
5262,28,30,29,4,1,24,11.23,0,1,0,0,1
4880,24,28,27,7,1,19,8.36,17,1,1,0,1
5658,8,38,37,2,3,32,7.89,9,1,0,0,1
5211,14,29,28,3,3,22,5.6,18,5,1,1,1
3938,24,14,13,6,3,4,4.77,9,3,1,1,1
6294,2,14,13,2,2,9,2.46,3,5,2,1,1
5600,1,37,36,6,1,29,6.44,19,0,0,1,1
4628,5,34,33,3,1,29,9.69,6,5,0,0,1
6014,10,25,24,6,0,18,11.77,5,1,0,1,0
6283,17,43,42,1,3,38,10.5,16,4,0,1,1
5877,8,7,6,0,1,5,0.88,0,3,2,1,0
4593,15,20,19,2,3,14,7.03,5,5,2,1,1
3603,17,40,39,7,0,32,11.03,20,5,3,1,1
4742,11,15,14,3,2,9,2.56,10,3,2,1,1
5093,4,45,44,4,0,40,6.98,7,3,1,1,1
5881,7,43,42,6,3,33,11.62,6,4,3,1,1
4730,8,42,41,3,2,36,4.89,12,0,0,1,0
5778,5,13,12,7,1,4,3.12,6,0,0,1,1
4833,7,28,27,0,0,27,1.23,1,0,0,1,0
6160,4,36,35,4,2,29,5.46,14,3,1,1,1
3833,19,10,9,3,1,5,8.02,4,3,2,0,1
5565,17,19,18,4,1,13,11.02,5,5,3,1,1
5193,11,18,17,0,3,14,1.18,1,4,3,1,0
6257,14,28,27,0,1,26,0.45,0,0,0,1,0
4029,5,39,38,4,0,34,6.62,11,1,0,1,1
6389,20,29,28,1,2,25,5.22,9,1,0,1,0
5403,25,24,23,6,2,15,4.51,10,4,0,0,1
5637,24,38,37,2,3,32,5.33,7,2,1,1,1
5728,1,39,38,4,0,34,9.86,11,1,1,1,1
6029,20,25,24,2,0,22,10.72,12,1,1,1,1
5772,20,28,27,0,3,24,0.44,1,5,0,1,1
3558,5,10,9,3,2,4,2.84,17,1,1,1,1
5747,10,17,16,1,1,14,8.61,13,4,3,1,1
4276,12,23,22,3,0,19,1.61,6,4,0,0,1
5520,23,38,37,1,0,36,9.47,6,4,2,0,1
6911,7,48,47,0,1,46,0.59,0,1,0,1,0
3021,13,23,22,0,0,22,0.67,0,4,3,1,0
5908,13,24,23,0,1,22,0.41,0,3,0,1,0
3125,6,24,23,7,1,15,10.31,17,4,3,1,1
6056,6,38,37,7,1,29,6.79,5,2,1,0,1
6899,14,8,7,5,0,2,8.55,3,3,3,0,1
6483,21,5,4,0,0,4,1.46,0,0,0,1,0
4657,17,12,11,7,1,3,5.08,7,3,3,1,0
5372,15,35,34,1,3,30,3.07,16,4,2,0,1
4381,12,23,22,6,0,16,9.62,1,1,1,0,1
5697,6,16,15,3,1,11,1.94,16,3,0,0,1
6021,24,29,28,7,0,21,10.92,7,2,2,0,1
3257,4,1,0,0,0,0,1.41,0,0,0,1,0
4658,3,14,13,6,3,4,7.7,2,0,0,1,1
3144,14,14,13,4,0,9,6.7,12,3,3,1,1
4925,4,4,3,3,0,0,2.25,6,3,2,1,0
3252,26,41,40,5,3,32,4.82,13,4,2,1,1
5121,22,39,38,1,2,35,3.1,10,2,2,1,1
4893,16,8,7,2,3,2,8.52,14,5,1,1,1
5641,9,43,42,3,1,38,6.02,20,1,0,1,1
6343,17,17,16,2,2,12,8.16,16,4,3,0,1
3179,27,4,3,3,0,0,4.01,4,3,2,1,1
6849,23,40,39,0,1,38,1.0,0,2,1,1,0
6505,15,26,25,5,1,19,10.25,19,1,0,1,1
6218,26,44,43,6,2,35,7.1,16,1,0,1,1
5048,16,30,29,3,3,23,8.12,10,1,0,1,1
5290,3,8,7,2,2,3,4.98,12,1,0,1,1
5433,13,43,42,7,3,32,1.04,11,3,2,1,1
5567,6,46,45,4,0,41,8.29,1,1,1,1,0
3411,25,29,28,4,0,24,7.04,3,2,2,1,0
5077,9,14,13,5,0,8,11.51,12,0,0,0,1
3961,13,12,11,5,2,4,10.11,7,1,0,1,1
6845,2,6,5,4,0,1,8.63,6,0,0,1,0
4458,27,35,34,2,1,31,5.47,4,5,0,1,0
4526,7,6,5,3,1,1,5.05,4,2,1,1,1
3192,22,5,4,0,2,2,1.23,0,0,0,1,0
6453,25,46,45,7,1,37,3.05,17,2,1,1,1
6611,19,34,33,3,0,30,11.07,6,3,3,1,1
3525,5,21,20,1,2,17,1.69,12,3,1,1,0
5272,14,3,2,1,1,0,1.83,13,5,0,1,0
5956,13,28,27,5,3,19,1.37,13,4,0,1,0
3995,15,22,21,3,1,17,3.44,15,4,0,1,1
4313,2,29,28,1,3,24,7.52,7,0,0,1,1
5852,3,43,42,3,0,39,4.18,16,4,1,1,0
5742,11,20,19,4,0,15,8.52,17,3,3,1,1
4526,7,16,15,2,2,11,3.37,0,4,1,1,0
6156,21,19,18,2,0,16,9.02,13,0,0,1,1
6023,18,3,2,1,1,0,9.78,13,1,1,1,1
3760,3,47,46,0,3,43,1.05,0,4,0,1,1
5101,4,9,8,0,0,8,0.21,0,0,0,1,0
3068,5,31,30,0,3,27,1.21,1,4,3,1,1
4636,28,4,3,0,0,3,1.18,1,1,0,1,0
6725,11,27,26,6,0,20,3.13,20,2,0,0,1
5591,7,47,46,2,2,42,11.15,18,0,0,1,1
5630,12,29,28,1,3,24,1.28,6,4,0,1,1
6850,10,9,8,5,0,3,4.58,16,2,1,1,1
4332,19,24,23,6,3,14,10.52,6,0,0,1,1
4090,7,10,9,6,1,2,6.34,4,3,0,0,1
5100,23,11,10,1,3,6,6.69,17,5,3,1,1
3670,26,11,10,0,1,9,1.26,0,5,1,1,0
4016,24,28,27,0,2,25,1.1,0,4,0,1,0
5625,1,12,11,3,0,8,1.67,19,5,3,1,1
5190,3,41,40,2,3,35,2.68,10,0,0,1,0
3415,27,46,45,6,0,39,9.31,19,5,2,0,1
6919,18,35,34,6,2,26,1.99,14,5,1,1,1
4449,2,24,23,5,2,16,8.16,15,3,3,1,1
3222,3,6,5,1,3,1,10.69,10,0,0,1,1
4561,15,36,35,6,0,29,7.82,17,5,3,0,1
5812,28,45,44,1,2,41,10.56,2,4,3,1,1
6812,22,13,12,1,3,8,1.36,14,4,1,0,1
5645,15,37,36,3,0,33,4.3,20,4,0,1,0
5062,14,17,16,6,1,9,3.92,3,1,1,1,0
6094,25,18,17,1,1,15,5.47,17,2,1,1,1
4040,28,31,30,4,2,24,10.55,5,5,1,0,1
3136,15,48,47,5,0,42,6.72,2,0,0,0,1
3815,18,12,11,3,2,6,6.29,16,2,0,1,1
6326,20,13,12,2,2,8,2.5,8,4,3,1,1
6776,14,29,28,2,2,24,11.69,5,4,0,1,1
6869,5,2,1,1,0,0,9.26,20,0,0,0,1
4565,6,6,5,3,2,0,11.32,14,2,1,1,1
4638,27,47,46,5,3,38,5.57,9,3,0,1,1
5606,10,7,6,5,1,0,5.97,19,4,3,1,1
3933,2,47,46,6,3,37,10.78,11,4,0,0,1
3084,1,37,36,2,0,34,6.78,7,0,0,1,1
3945,27,7,6,4,0,2,6.17,3,0,0,0,0
6426,4,35,34,0,1,33,0.57,1,0,0,1,0
5837,10,9,8,4,3,1,10.0,17,1,1,1,1
3970,2,43,42,2,2,38,1.09,2,1,1,1,0
4201,13,16,15,3,0,12,5.53,17,1,1,0,1
5414,28,44,43,4,1,38,6.21,20,0,0,1,0
4419,12,4,3,1,1,1,5.26,13,3,1,0,1
6094,14,25,24,3,1,20,11.09,3,2,2,1,0
4873,27,2,1,0,1,0,0.75,0,5,0,0,0
6477,10,26,25,6,1,18,8.56,15,0,0,1,1
3452,14,38,37,6,0,31,7.78,16,5,2,1,1
3960,26,27,26,0,1,25,1.31,0,4,3,1,1
5113,6,45,44,4,0,40,2.46,10,1,1,1,1
5290,23,27,26,3,3,20,5.94,2,0,0,1,0
6573,22,28,27,7,2,18,11.95,6,1,0,1,1
6367,23,24,23,2,3,18,4.13,11,3,2,1,1
4768,20,30,29,5,1,23,6.88,14,5,1,1,1
5009,25,37,36,7,1,28,3.86,20,2,0,1,1
5593,27,45,44,0,3,41,0.47,0,2,1,1,0
4801,5,12,11,1,2,8,10.9,2,1,1,1,1
4980,7,42,41,3,0,38,1.05,13,2,1,1,0
5762,25,6,5,5,0,0,1.73,7,1,0,1,1
6338,6,4,3,1,0,2,4.54,19,5,0,0,1
5825,28,47,46,2,1,43,3.8,15,2,2,1,1
6671,7,48,47,0,3,44,1.14,1,1,0,0,0
3516,15,4,3,2,1,0,2.32,19,5,2,0,1
3040,22,36,35,1,1,33,10.53,7,5,2,1,0
6929,12,26,25,0,3,22,0.09,1,1,1,1,1
3193,14,19,18,3,2,13,7.99,10,0,0,1,1
6964,20,21,20,3,2,15,3.74,5,1,1,1,1
4016,14,18,17,4,3,10,8.85,6,5,3,1,1
3226,14,41,40,4,0,36,4.67,4,4,0,1,1
4427,9,2,1,0,1,0,1.05,0,2,2,1,0
4225,27,37,36,4,0,32,10.6,9,3,2,1,1
6457,5,1,0,0,0,0,1.43,0,2,1,0,0
6340,8,20,19,4,0,15,8.35,12,0,0,1,1
5123,23,42,41,5,2,34,7.23,14,3,2,1,1
4755,11,47,46,2,0,44,8.85,6,5,1,0,0
6123,10,30,29,5,0,24,3.14,4,2,1,0,1
3941,13,14,13,7,1,5,1.31,5,3,1,0,1
6589,9,40,39,1,0,38,7.96,3,5,2,1,1
3595,4,14,13,7,1,5,11.29,5,2,1,1,1
4326,18,42,41,1,2,38,7.98,13,0,0,0,0
6483,13,17,16,1,3,12,4.46,18,2,2,0,1
3455,19,10,9,1,1,7,3.21,20,5,2,1,0
4448,11,3,2,1,0,1,1.67,13,3,1,1,1
6322,20,17,16,4,2,10,7.75,5,0,0,1,1
4404,24,47,46,4,1,41,7.91,14,2,1,1,1
6607,10,34,33,6,3,24,5.33,10,0,0,0,1
4737,12,2,1,0,1,0,1.17,0,2,1,1,0
3766,17,41,40,3,1,36,2.33,10,3,2,0,1
5927,8,25,24,7,2,15,4.55,16,4,2,1,1
6706,13,43,42,2,0,40,11.45,20,3,1,1,1
3966,18,46,45,7,1,37,4.64,20,3,2,1,1
4656,23,46,45,6,0,39,9.05,12,3,2,1,1
4270,26,7,6,4,0,2,6.93,9,2,1,1,0
5903,10,22,21,2,3,16,10.96,12,2,0,0,1
5815,15,14,13,1,2,10,1.31,20,2,1,1,0
5992,11,25,24,4,1,19,1.93,7,4,1,1,0
4240,1,21,20,6,2,12,5.63,15,2,2,1,1
5509,13,4,3,1,0,2,4.69,15,5,1,1,0
6906,22,24,23,0,2,21,0.2,0,1,1,1,0
6726,26,29,28,4,2,22,11.02,13,0,0,1,1
3611,23,6,5,3,0,2,10.0,8,2,1,1,1
5741,12,2,1,0,1,0,0.44,0,2,2,1,1
3724,1,17,16,0,1,15,0.7,0,3,2,1,1
5905,3,30,29,6,2,21,9.25,12,5,0,0,0
3768,16,41,40,7,2,31,11.57,0,2,1,1,1
6302,6,31,30,5,1,24,5.2,7,0,0,0,1
3392,20,6,5,1,2,2,8.22,1,0,0,1,1
6517,16,19,18,3,1,14,7.13,4,4,0,1,1
6255,15,12,11,0,2,9,0.31,0,0,0,1,1
5713,9,12,11,5,2,4,7.99,20,0,0,0,1
6550,16,6,5,4,1,0,5.39,15,5,1,1,1
3658,20,23,22,5,3,14,6.13,19,4,3,1,1
6516,18,37,36,7,0,29,4.33,17,3,1,1,1
5828,6,16,15,2,2,11,6.86,17,4,0,1,1
3331,26,43,42,7,0,35,6.17,1,4,2,1,1
6619,14,45,44,1,0,43,10.16,3,1,0,1,0
6295,2,37,36,3,3,30,5.57,7,2,2,1,1
6672,27,22,21,7,2,12,5.79,17,1,1,1,1
5496,11,32,31,6,1,24,3.82,5,4,1,1,1
4440,10,37,36,4,1,31,6.19,5,2,0,0,1
4422,28,38,37,6,2,29,3.06,15,1,1,1,1
5420,18,26,25,5,3,17,6.74,18,2,1,1,1
3647,26,8,7,4,1,2,4.2,4,2,1,1,1
3676,23,47,46,1,2,43,3.37,18,2,2,1,1
4196,27,23,22,2,1,19,5.89,14,1,0,1,1
5162,28,13,12,6,3,3,1.85,1,0,0,1,0
4269,6,19,18,7,1,10,7.0,1,2,2,1,0
4127,24,29,28,5,2,21,8.95,15,5,1,1,1
4055,10,39,38,5,2,31,2.07,10,3,3,1,1
6852,21,28,27,4,1,22,7.01,9,2,2,1,1
5213,15,29,28,0,1,27,0.86,0,5,3,1,0
6242,11,42,41,5,1,35,10.69,15,3,3,1,1
6878,21,17,16,2,3,11,3.35,18,1,1,0,1
6449,11,31,30,1,0,29,1.81,16,0,0,1,0
4521,19,38,37,3,0,34,3.33,16,4,2,0,1
3019,10,27,26,1,1,24,2.08,3,4,2,1,0
6260,22,1,0,0,0,0,0.71,0,3,0,1,0
5836,17,6,5,0,0,5,0.27,0,0,0,1,0
4915,14,43,42,5,3,34,6.09,2,0,0,1,1
4528,11,37,36,0,0,36,1.22,1,2,2,1,0
3347,25,10,9,0,1,8,0.37,1,2,0,1,0
3491,24,18,17,7,2,8,2.44,19,1,0,0,1
3530,2,9,8,0,3,5,0.21,0,2,1,1,0
3456,14,44,43,2,1,40,5.3,10,1,0,0,0
6403,17,3,2,0,1,1,0.01,0,3,2,0,1
4745,5,1,0,0,0,0,0.38,0,3,3,1,0
4756,15,22,21,2,3,16,2.8,10,5,0,0,0
6481,10,33,32,6,1,25,6.72,20,0,0,1,1
6425,9,11,10,0,2,8,1.34,0,0,0,0,0
3587,12,37,36,4,0,32,3.41,3,0,0,1,1
4522,1,46,45,6,1,38,9.29,13,4,3,1,1
3532,6,38,37,3,1,33,2.05,3,2,0,1,1
4187,16,12,11,0,3,8,0.45,0,3,2,0,0
6282,6,6,5,2,0,3,5.5,0,1,0,0,1
5216,4,37,36,3,3,30,1.35,8,0,0,1,1
5557,3,38,37,2,0,35,8.09,19,0,0,1,1
5327,3,28,27,3,1,23,11.39,0,3,2,1,1
5650,21,36,35,0,0,35,1.34,0,2,0,1,0
4477,10,5,4,4,0,0,8.45,2,3,0,1,1
5343,20,36,35,1,0,34,6.11,7,0,0,1,0
4741,18,27,26,6,2,18,11.48,5,4,0,0,1
4769,21,12,11,2,1,8,3.23,13,5,0,1,1
3192,20,48,47,3,2,42,6.34,18,0,0,1,0
5711,6,5,4,0,1,3,1.07,0,2,1,1,0
6296,18,13,12,2,0,10,5.91,1,5,0,1,0
3708,26,6,5,2,0,3,9.6,15,0,0,1,1
4064,18,15,14,4,1,9,10.08,11,2,0,1,1
4130,3,38,37,4,2,31,11.38,10,4,3,1,1
6710,8,1,0,0,0,0,0.37,0,2,2,1,0
6432,28,26,25,6,1,18,6.97,4,2,2,0,1
6021,6,5,4,3,1,0,7.3,13,4,2,1,1
3887,4,41,40,6,2,32,7.39,13,5,2,1,1
6484,10,26,25,4,1,20,10.55,9,2,2,1,1
5844,14,7,6,2,1,3,7.62,4,3,0,0,0
4335,12,31,30,6,2,22,11.11,3,2,1,1,0
3932,10,20,19,5,0,14,1.45,14,2,2,1,0
4370,24,29,28,1,1,26,9.09,13,3,3,0,0
5642,21,38,37,7,0,30,10.58,16,4,3,1,1
3340,24,33,32,1,1,30,8.65,14,0,0,1,1
4284,19,14,13,2,2,9,3.09,3,1,1,1,0
4023,26,33,32,2,1,29,7.8,16,1,0,1,0
3116,22,38,37,0,3,34,0.62,0,2,2,1,0
5346,21,41,40,5,3,32,11.68,17,3,0,0,1
6718,2,32,31,3,2,26,1.35,18,1,0,1,0
4363,9,1,0,0,0,0,0.44,0,3,2,1,0
6090,12,18,17,2,1,14,3.33,8,4,0,1,0
5190,1,36,35,2,0,33,4.06,13,5,0,1,1
5530,18,13,12,6,0,6,6.05,7,2,0,1,1
6425,3,21,20,3,3,14,4.14,7,4,2,1,1
6381,15,16,15,5,0,10,8.3,12,0,0,1,0
4368,26,46,45,1,3,41,1.7,2,3,2,1,1
6443,13,41,40,0,0,40,0.55,0,5,1,0,0
3467,20,13,12,0,3,9,0.37,0,3,1,1,0
4121,7,37,36,7,2,27,4.73,1,2,1,1,1
5561,14,39,38,2,2,34,2.25,12,1,0,1,0
3400,23,14,13,7,0,6,6.44,19,1,1,1,1
6862,19,34,33,7,2,24,8.28,19,4,0,0,1
6868,1,13,12,1,1,10,4.08,1,1,0,1,0
6657,2,31,30,2,1,27,11.54,7,2,2,0,1
3878,16,5,4,0,3,1,0.74,1,5,0,1,0
3270,28,15,14,1,3,10,11.79,19,5,2,1,1
5226,5,41,40,2,1,37,5.8,15,2,0,1,0
4607,23,36,35,0,2,33,0.65,0,2,1,1,0
5166,23,4,3,3,0,0,3.2,13,0,0,1,0
5920,16,18,17,0,0,17,0.79,0,0,0,1,0
5103,20,44,43,6,0,37,7.34,10,4,1,0,1
6139,17,26,25,5,3,17,11.78,0,1,1,1,1
5469,9,16,15,3,3,9,11.8,12,3,2,1,1
4106,16,9,8,5,0,3,1.62,11,1,0,0,0
6876,24,31,30,6,3,21,11.81,19,2,0,1,1
5801,23,37,36,3,1,32,1.29,3,2,1,0,0
6435,11,33,32,1,0,31,7.62,12,3,0,0,1
4105,26,2,1,0,1,0,1.2,0,3,3,1,1
5225,13,19,18,6,1,11,11.16,18,5,0,1,1
5428,12,26,25,7,1,17,6.54,6,5,0,1,0
6091,3,28,27,1,0,26,6.83,16,4,2,1,1
5197,28,18,17,1,0,16,8.91,10,0,0,1,1
4149,8,41,40,1,3,36,4.05,8,4,2,1,0
3355,23,41,40,1,3,36,8.35,17,3,1,1,1
6053,13,15,14,2,1,11,7.91,14,3,3,1,1
4882,18,46,45,2,0,43,11.86,12,0,0,1,0
6666,12,13,12,6,1,5,2.25,6,2,0,0,1
3878,25,19,18,1,1,16,5.0,17,1,0,0,0
5612,17,18,17,1,2,14,8.83,18,5,1,0,1
6607,5,11,10,2,3,5,10.85,7,2,0,1,1
6387,20,19,18,1,0,17,1.98,15,0,0,1,1
5717,7,22,21,5,0,16,5.04,1,3,2,0,0
4481,11,9,8,4,3,1,5.83,5,1,1,0,1
4090,27,29,28,0,3,25,0.99,0,4,3,1,1
5959,22,40,39,4,3,32,8.95,17,5,0,1,1
5402,27,9,8,5,3,0,11.12,5,4,0,1,1
3055,19,17,16,3,1,12,5.26,11,2,0,1,1
4431,18,26,25,0,0,25,1.21,0,3,1,1,0
4247,22,21,20,4,3,13,1.64,3,5,3,0,1
4697,25,14,13,7,0,6,10.49,12,2,2,1,1
4675,12,6,5,4,1,0,6.13,13,5,0,1,1
6985,22,17,16,2,0,14,4.59,3,1,0,1,0
4955,19,5,4,3,0,1,6.78,3,4,2,0,1
5876,4,24,23,3,1,19,2.01,17,0,0,1,1
4860,21,2,1,1,0,0,3.32,1,1,1,0,0
5849,19,28,27,4,1,22,1.9,2,0,0,1,0
3260,3,7,6,3,1,2,1.99,8,2,1,1,0
6641,22,7,6,0,3,3,1.01,0,4,1,1,1
3705,21,41,40,1,1,38,8.91,14,1,1,0,0
3581,6,30,29,6,3,20,11.84,15,1,0,1,1
5188,12,32,31,2,2,27,1.6,19,4,1,1,1
5371,9,41,40,5,2,33,8.84,16,1,0,1,1
6981,6,15,14,7,1,6,9.29,20,4,1,1,1
3362,22,26,25,7,1,17,6.3,13,4,1,0,1
5347,8,26,25,4,1,20,10.47,1,3,1,1,0
3242,7,45,44,5,1,38,8.3,0,0,0,1,0
5446,28,28,27,2,2,23,7.53,15,4,1,1,1
5663,4,2,1,1,0,0,5.84,0,0,0,0,1
5020,1,9,8,7,1,0,3.08,3,0,0,1,0
6645,17,44,43,0,0,43,1.49,0,3,3,1,1
6440,10,43,42,1,1,40,1.68,14,4,3,1,0
3476,12,30,29,5,0,24,10.29,12,5,3,1,1
4372,8,25,24,4,0,20,9.68,8,4,1,1,1
6973,27,20,19,0,2,17,1.49,0,0,0,1,1
5243,18,19,18,3,2,13,3.85,19,2,0,0,0
4748,15,23,22,6,3,13,8.61,0,2,1,0,1
6447,13,21,20,0,2,18,0.77,0,3,2,1,0
